source_id,target_id,trans_amount,source_type,target_type,description,label
201000000002077326,201100000005522123,25298,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002864997,201000000001742215,74000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001953647,201000000001742241,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002069905,201000000001742311,10500,merchant,merchant,Business to Business Transfer,nonfraud
202000000125796925,202000000119754544,100000,customer,customer,Customer Withdrawal,nonfraud
201000000001775171,201000000001742225,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002469510,201100000005522221,31968,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001846268,201000000001743317,15499,merchant,merchant,Business to Business Transfer,nonfraud
201000000001748868,201000000001227614,20000,merchant,merchant,Business to Business Transfer,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000002864997,201000000001742215,20100,merchant,merchant,Business to Business Transfer,nonfraud
201000000003201014,201000000001745129,1000,merchant,merchant,Business to Business Transfer,nonfraud
202000000128885108,202000000113534487,50000,customer,customer,Customer Withdrawal,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000001950302,201100000005522156,44700,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201100000005855495,201100000005522210,110600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202100000005987948,201000000001608757,250000,customer,merchant,Customer Withdrawal,nonfraud
201000000001978108,201100000005396944,17600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000005684085,201100000005522074,14900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201100000008219602,201100000005522050,11100,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002363490,201100000005522172,14800,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
202000000069960585,201000000003985006,237000,customer,merchant,Customer Buy Goods,nonfraud
201000000003288095,201000000001742302,20200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001778149,201000000003082448,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002070718,201100000005522056,5620,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002319157,201000000001227614,20000,merchant,merchant,B2b Transfer Telco,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000005490310,201000000002350879,200,merchant,merchant,Business to Business Transfer,nonfraud
201100000007371086,201100000005522056,12000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005450862,201000000001745197,5550,merchant,merchant,Business to Business Transfer,nonfraud
202000000127203667,202000000037817615,10000,customer,customer,P2P Transfer,nonfraud
201000000002078670,201100000005522108,10467,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001950447,201100000005522162,10999,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001857719,201000000001227614,20000,merchant,merchant,B2b Transfer Telco,nonfraud
202100000007578317,202000000120287935,30000,customer,customer,Customer Withdrawal,nonfraud
201000000001860202,201000000001743309,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002455044,201100000005522192,11300,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000005574456,201100000005522225,20730,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202100000006885887,201000000005104238,10000,customer,merchant,Customer Buy Goods,nonfraud
201000000002995794,201000000002353024,20899,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002754450,201000000001227614,100000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002082365,201100000005522091,5500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004506908,201100000005522053,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000062595928,201000000002168236,6000,customer,merchant,Customer Buy Goods,nonfraud
202000000126093791,202000000110276496,134000,customer,customer,Customer Withdrawal,nonfraud
202000000115714720,201000000004432358,135352,customer,merchant,Buy Goods,nonfraud
201000000002896926,201000000001744304,5800,merchant,merchant,Business to Business Transfer,nonfraud
202000000053418183,201000000002352707,24000,customer,merchant,Customer Buy Goods,nonfraud
202000000126992976,201000000001279961,149000,customer,merchant,Cash Out,nonfraud
201000000005696415,201100000005522221,24840,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002806825,201000000001745119,20200,merchant,merchant,Business to Business Transfer,nonfraud
202100000008676113,201000000001653405,5000,customer,merchant,Customer Buy Goods,nonfraud
201000000004070968,201100000005522150,42501,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001768200,201000000002350877,25250,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,30000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001781740,201100000005522150,10501,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002326780,201000000001743306,20900,merchant,merchant,Business to Business Transfer,nonfraud
201000000004069161,201100000005522216,16350,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002546841,201100000005522090,5600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002559425,201100000005950576,5800,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002024301,201100000005522064,25250,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001775171,201000000001742215,27800,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001976204,201000000001745129,9000,merchant,merchant,Business to Business Transfer,nonfraud
202000000059254463,201000000001591167,13000,customer,merchant,Customer Pay Transportation,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
202000000054211914,201000000004900716,11500,customer,merchant,Buy Goods,nonfraud
201100000007037533,201100000005522050,11100,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002896926,201100000009311082,20005,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002333971,201000000001742245,10850,merchant,merchant,Business to Business Transfer,nonfraud
201000000001792543,201100000005522184,50350,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002560806,201100000005522198,11200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002081511,201000000001745134,24550,merchant,merchant,Business to Business Transfer,nonfraud
202100000006875083,201000000002352707,3000,customer,merchant,Customer Buy Goods,nonfraud
201000000001987764,201000000001743266,1000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002540851,201100000005522196,50350,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000008771153,201100000005522081,17950,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001903757,201100000005522061,55000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002470798,201000000001742305,10500,merchant,merchant,Business to Business Transfer,nonfraud
201000000005667268,201000000005352571,87299,merchant,merchant,Business to Business Transfer,nonfraud
201000000004563420,201100000005522136,50550,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002932179,201000000001742313,5500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001757655,201100000005522096,15599,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
201000000004713500,201000000001745132,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001744265,201000000001791779,800000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002948745,201000000001745198,5500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001975353,201100000005522194,20999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001742240,9891,merchant,merchant,Business to Business Transfer,nonfraud
201000000005380745,201100000005522139,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005468286,201000000001745128,24800,merchant,merchant,Business to Business Transfer,nonfraud
201000000003942315,201000000001743324,49000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001976204,201000000001745129,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002048167,201100000005522046,13620,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004111375,201000000002270458,84244,merchant,merchant,Business to Business Transfer,nonfraud
202000000104587700,202000000100881891,30000,customer,customer,P2P Transfer,nonfraud
201000000001986541,201000000001744169,33480,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005436404,201000000002353024,79699,merchant,merchant,Business to Business Transfer,nonfraud
201000000005651234,201100000005522121,30000,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002559425,201000000001743227,5900,merchant,merchant,Business to Business Transfer,nonfraud
201000000002881498,201000000001227614,50000,merchant,merchant,B2b Transfer Telco,nonfraud
202000000106237062,201000000001226834,11000,customer,merchant,Buy Goods,nonfraud
201000000001770054,201000000001743315,8800,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001958447,201100000005522215,35350,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000050032473,201000000001545599,10000,customer,merchant,Cash Out,nonfraud
201000000002069905,201100000005522122,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005651875,201000000003082449,32030,merchant,merchant,Business to Business Transfer,nonfraud
201000000002070718,201000000001742305,10620,merchant,merchant,Business to Business Transfer,nonfraud
201000000004859332,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000001970047,201100000005522173,5600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002938272,201000000001743224,5800,merchant,merchant,Business to Business Transfer,nonfraud
201000000004111375,201000000002270458,59466,merchant,merchant,General B2b Transfer,nonfraud
201000000005490310,201000000002353024,52799,merchant,merchant,Business to Business Transfer,nonfraud
201000000002896926,201100000005522154,20430,merchant,merchant,Digipos B2b Transfer,nonfraud
202000000115036027,201000000001540121,5200,customer,merchant,Buy Goods,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000002019698,201000000001742311,1000,merchant,merchant,Business to Business Transfer,nonfraud
202000000121808753,201000000001279963,20000,customer,merchant,Cash Out,nonfraud
201000000004509741,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004729009,201100000005522153,10700,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002531105,201000000001743309,80120,merchant,merchant,Business to Business Transfer,nonfraud
201000000005380745,201100000005522139,14700,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004509741,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201000000001744270,9891,merchant,merchant,Business to Business Transfer,nonfraud
201000000004534623,201100000005522168,5999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001776331,201000000001745132,37000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001961478,201000000001742310,14900,merchant,merchant,Business to Business Transfer,nonfraud
201000000002069896,201100000005522128,15712,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005667268,201100000005522119,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002029080,201000000001743266,9000,merchant,merchant,Business to Business Transfer,nonfraud
